,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Duty
15133,58.0,48.0,36.0,55.0,64.0,49.0,46.0,28.0,62.0,75.0,79.0,70.0,56.0,68.0,57.0,54.0,63.0,65.0,60.0,25.0,18.0,62.0,60.0,58.0,65.0,28.0,19.0,16.0,12.0,7.0,5.0,15.0,7.0,3
15134,39.0,48.0,63.0,43.0,63.0,40.0,44.0,59.0,62.0,62.0,65.0,71.0,54.0,77.0,54.0,53.0,67.0,69.0,43.0,43.0,62.0,39.0,32.0,45.0,59.0,56.0,60.0,54.0,11.0,12.0,13.0,7.0,12.0,2
15135,52.0,54.0,62.0,43.0,58.0,45.0,48.0,59.0,60.0,67.0,64.0,55.0,60.0,81.0,62.0,61.0,66.0,45.0,49.0,64.0,54.0,60.0,57.0,41.0,49.0,48.0,48.0,50.0,7.0,10.0,8.0,12.0,13.0,2
15136,51.0,59.0,59.0,54.0,56.0,52.0,47.0,57.0,56.0,68.0,66.0,73.0,61.0,70.0,57.0,77.0,81.0,72.0,51.0,64.0,62.0,50.0,57.0,51.0,53.0,60.0,61.0,57.0,8.0,7.0,9.0,14.0,7.0,2
15137,48.0,47.0,63.0,48.0,57.0,62.0,64.0,58.0,58.0,62.0,63.0,90.0,54.0,78.0,54.0,81.0,74.0,53.0,53.0,68.0,56.0,55.0,62.0,43.0,55.0,56.0,57.0,54.0,14.0,14.0,10.0,8.0,8.0,2
15138,45.0,49.0,63.0,46.0,59.0,51.0,43.0,59.0,58.0,68.0,68.0,63.0,54.0,81.0,52.0,66.0,79.0,49.0,41.0,51.0,56.0,50.0,66.0,52.0,62.0,54.0,58.0,56.0,7.0,8.0,15.0,9.0,15.0,2
15139,23.0,56.0,47.0,24.0,32.0,36.0,28.0,38.0,45.0,47.0,54.0,37.0,56.0,49.0,42.0,76.0,62.0,77.0,25.0,55.0,48.0,26.0,30.0,37.0,45.0,60.0,64.0,56.0,8.0,8.0,9.0,8.0,14.0,1
15140,62.0,48.0,52.0,40.0,59.0,38.0,34.0,35.0,57.0,83.0,82.0,68.0,58.0,72.0,55.0,59.0,60.0,57.0,54.0,31.0,10.0,59.0,49.0,57.0,46.0,17.0,18.0,12.0,8.0,5.0,12.0,14.0,14.0,3
15141,56.0,42.0,60.0,55.0,58.0,56.0,37.0,56.0,61.0,70.0,65.0,65.0,61.0,78.0,56.0,52.0,63.0,54.0,48.0,57.0,25.0,54.0,53.0,53.0,46.0,32.0,22.0,25.0,8.0,9.0,10.0,7.0,11.0,2
15142,55.0,49.0,66.0,56.0,61.0,57.0,47.0,63.0,63.0,65.0,61.0,61.0,61.0,70.0,62.0,51.0,46.0,47.0,49.0,42.0,54.0,56.0,55.0,59.0,61.0,45.0,56.0,61.0,5.0,10.0,13.0,11.0,14.0,2
15143,26.0,62.0,60.0,27.0,42.0,34.0,39.0,57.0,45.0,57.0,56.0,57.0,59.0,63.0,47.0,56.0,69.0,75.0,27.0,51.0,59.0,36.0,44.0,41.0,38.0,65.0,65.0,64.0,10.0,13.0,9.0,14.0,9.0,2
15144,28.0,47.0,49.0,28.0,54.0,26.0,28.0,41.0,49.0,77.0,77.0,59.0,59.0,76.0,27.0,67.0,72.0,72.0,25.0,48.0,57.0,50.0,41.0,33.0,46.0,55.0,58.0,58.0,9.0,11.0,8.0,11.0,7.0,1
15145,53.0,46.0,64.0,16.0,62.0,55.0,43.0,60.0,65.0,70.0,61.0,66.0,63.0,62.0,61.0,61.0,54.0,69.0,20.0,71.0,57.0,55.0,55.0,42.0,50.0,42.0,66.0,63.0,16.0,14.0,9.0,9.0,11.0,2
15146,42.0,68.0,63.0,34.0,57.0,38.0,39.0,61.0,56.0,47.0,73.0,61.0,58.0,81.0,48.0,74.0,75.0,72.0,41.0,52.0,52.0,52.0,66.0,39.0,40.0,52.0,56.0,54.0,8.0,7.0,11.0,11.0,12.0,2
15147,53.0,45.0,60.0,30.0,58.0,33.0,36.0,56.0,60.0,75.0,72.0,66.0,54.0,66.0,61.0,57.0,59.0,66.0,55.0,39.0,44.0,56.0,62.0,41.0,64.0,34.0,30.0,33.0,15.0,16.0,13.0,16.0,8.0,2
15148,57.0,51.0,59.0,47.0,60.0,64.0,59.0,56.0,60.0,71.0,72.0,74.0,54.0,73.0,58.0,77.0,65.0,63.0,58.0,58.0,55.0,54.0,51.0,56.0,51.0,59.0,55.0,54.0,6.0,14.0,6.0,14.0,5.0,1
15149,9.0,13.0,28.0,9.0,5.0,11.0,14.0,27.0,12.0,16.0,22.0,23.0,53.0,25.0,21.0,31.0,19.0,61.0,5.0,22.0,14.0,5.0,35.0,11.0,40.0,12.0,12.0,11.0,61.0,59.0,58.0,57.0,62.0,0
15150,21.0,56.0,52.0,29.0,36.0,35.0,31.0,49.0,47.0,48.0,51.0,42.0,54.0,55.0,46.0,67.0,56.0,69.0,23.0,51.0,60.0,40.0,31.0,43.0,46.0,59.0,60.0,63.0,5.0,5.0,13.0,10.0,14.0,1
15151,61.0,50.0,60.0,55.0,63.0,57.0,37.0,44.0,59.0,66.0,63.0,60.0,62.0,56.0,60.0,51.0,58.0,56.0,57.0,28.0,13.0,58.0,53.0,58.0,55.0,16.0,20.0,16.0,11.0,6.0,14.0,6.0,6.0,3
15152,48.0,55.0,62.0,53.0,58.0,49.0,48.0,52.0,58.0,61.0,60.0,71.0,64.0,76.0,52.0,65.0,68.0,62.0,56.0,59.0,60.0,54.0,55.0,44.0,58.0,59.0,66.0,60.0,9.0,10.0,13.0,14.0,15.0,2
15153,52.0,42.0,63.0,57.0,63.0,58.0,59.0,63.0,64.0,55.0,55.0,63.0,49.0,67.0,66.0,45.0,67.0,34.0,51.0,38.0,56.0,49.0,63.0,52.0,54.0,43.0,43.0,43.0,11.0,7.0,10.0,7.0,11.0,2
15154,59.0,40.0,63.0,42.0,63.0,42.0,41.0,60.0,63.0,70.0,67.0,66.0,60.0,67.0,55.0,55.0,69.0,60.0,48.0,35.0,32.0,63.0,59.0,48.0,56.0,48.0,41.0,44.0,8.0,14.0,11.0,9.0,13.0,2
15155,48.0,36.0,48.0,40.0,57.0,49.0,35.0,37.0,58.0,76.0,74.0,71.0,51.0,65.0,36.0,70.0,79.0,63.0,28.0,48.0,55.0,47.0,35.0,37.0,41.0,57.0,60.0,55.0,15.0,13.0,10.0,15.0,16.0,1
15156,57.0,65.0,54.0,52.0,55.0,42.0,38.0,39.0,57.0,64.0,68.0,62.0,51.0,60.0,55.0,71.0,65.0,84.0,51.0,48.0,14.0,56.0,47.0,60.0,53.0,21.0,19.0,20.0,8.0,15.0,15.0,15.0,10.0,3
15157,58.0,50.0,51.0,53.0,65.0,50.0,59.0,45.0,61.0,74.0,70.0,77.0,50.0,75.0,59.0,50.0,60.0,46.0,43.0,35.0,25.0,53.0,52.0,58.0,48.0,29.0,33.0,29.0,10.0,8.0,8.0,8.0,12.0,3
15158,51.0,39.0,65.0,39.0,59.0,56.0,42.0,65.0,62.0,68.0,62.0,72.0,48.0,81.0,54.0,44.0,67.0,58.0,62.0,45.0,40.0,53.0,62.0,50.0,55.0,50.0,44.0,38.0,10.0,9.0,12.0,11.0,15.0,2
15159,31.0,51.0,58.0,27.0,50.0,40.0,35.0,57.0,57.0,54.0,47.0,55.0,55.0,47.0,61.0,62.0,68.0,74.0,42.0,79.0,55.0,41.0,54.0,44.0,62.0,56.0,57.0,52.0,10.0,10.0,13.0,13.0,14.0,2
15160,38.0,54.0,65.0,30.0,63.0,44.0,41.0,61.0,60.0,67.0,64.0,59.0,57.0,54.0,49.0,64.0,67.0,61.0,33.0,59.0,59.0,46.0,58.0,43.0,54.0,66.0,63.0,60.0,14.0,9.0,8.0,15.0,12.0,2
15161,42.0,55.0,67.0,42.0,57.0,58.0,57.0,63.0,61.0,66.0,74.0,56.0,55.0,59.0,63.0,63.0,64.0,67.0,53.0,65.0,47.0,57.0,54.0,48.0,64.0,51.0,52.0,50.0,9.0,7.0,13.0,11.0,8.0,2
15162,54.0,64.0,60.0,42.0,58.0,56.0,55.0,56.0,57.0,81.0,74.0,80.0,50.0,65.0,52.0,54.0,53.0,61.0,52.0,22.0,14.0,55.0,49.0,60.0,52.0,24.0,13.0,16.0,14.0,9.0,13.0,10.0,14.0,3
15163,33.0,50.0,50.0,27.0,58.0,34.0,35.0,49.0,61.0,78.0,81.0,63.0,51.0,74.0,31.0,58.0,59.0,43.0,33.0,60.0,57.0,46.0,42.0,47.0,51.0,50.0,62.0,61.0,7.0,12.0,9.0,8.0,10.0,1
15164,38.0,59.0,71.0,40.0,57.0,47.0,46.0,70.0,57.0,59.0,62.0,57.0,60.0,73.0,61.0,65.0,63.0,44.0,39.0,64.0,48.0,54.0,51.0,44.0,47.0,40.0,49.0,57.0,5.0,10.0,7.0,7.0,12.0,2
15165,48.0,57.0,57.0,38.0,55.0,35.0,34.0,51.0,52.0,88.0,89.0,71.0,47.0,64.0,42.0,57.0,64.0,69.0,44.0,57.0,51.0,44.0,42.0,41.0,41.0,50.0,62.0,56.0,14.0,8.0,13.0,15.0,11.0,1
15166,38.0,51.0,66.0,35.0,59.0,49.0,42.0,62.0,63.0,59.0,58.0,65.0,60.0,67.0,57.0,62.0,57.0,62.0,53.0,58.0,53.0,55.0,63.0,52.0,60.0,43.0,51.0,47.0,10.0,8.0,6.0,7.0,7.0,2
15167,37.0,57.0,54.0,46.0,43.0,46.0,39.0,54.0,55.0,43.0,43.0,56.0,55.0,48.0,53.0,58.0,58.0,70.0,43.0,59.0,56.0,43.0,41.0,49.0,50.0,57.0,60.0,61.0,10.0,14.0,7.0,14.0,9.0,1
15168,34.0,56.0,50.0,30.0,47.0,35.0,30.0,36.0,55.0,78.0,58.0,74.0,55.0,77.0,31.0,55.0,82.0,75.0,28.0,47.0,44.0,36.0,36.0,32.0,56.0,58.0,60.0,59.0,15.0,6.0,14.0,8.0,9.0,1
15169,22.0,58.0,53.0,35.0,47.0,30.0,31.0,38.0,45.0,51.0,48.0,36.0,56.0,68.0,46.0,73.0,50.0,69.0,22.0,53.0,55.0,30.0,37.0,42.0,50.0,60.0,61.0,60.0,6.0,8.0,14.0,6.0,14.0,1
15170,18.0,11.0,26.0,12.0,14.0,16.0,14.0,23.0,22.0,32.0,39.0,34.0,54.0,33.0,19.0,54.0,36.0,71.0,14.0,22.0,21.0,11.0,26.0,20.0,40.0,29.0,18.0,17.0,58.0,65.0,53.0,59.0,60.0,0
15171,51.0,50.0,54.0,41.0,61.0,43.0,37.0,50.0,60.0,71.0,73.0,64.0,61.0,67.0,51.0,71.0,62.0,54.0,45.0,58.0,54.0,56.0,48.0,47.0,45.0,52.0,57.0,55.0,13.0,9.0,11.0,7.0,8.0,1
15172,21.0,54.0,49.0,26.0,33.0,20.0,25.0,45.0,48.0,62.0,72.0,64.0,52.0,49.0,38.0,64.0,67.0,74.0,25.0,68.0,54.0,22.0,32.0,27.0,41.0,49.0,63.0,61.0,12.0,12.0,14.0,9.0,13.0,1
15173,56.0,44.0,68.0,40.0,60.0,43.0,46.0,66.0,60.0,52.0,55.0,57.0,58.0,71.0,52.0,67.0,68.0,61.0,54.0,51.0,55.0,46.0,59.0,48.0,55.0,46.0,59.0,51.0,10.0,7.0,13.0,5.0,11.0,2
15174,10.0,10.0,30.0,5.0,16.0,19.0,13.0,28.0,25.0,38.0,30.0,37.0,51.0,35.0,25.0,82.0,28.0,51.0,7.0,19.0,10.0,7.0,28.0,10.0,39.0,12.0,11.0,11.0,63.0,58.0,57.0,55.0,64.0,0
15175,50.0,42.0,55.0,54.0,67.0,56.0,42.0,53.0,62.0,69.0,67.0,79.0,52.0,81.0,50.0,39.0,46.0,37.0,43.0,39.0,23.0,55.0,56.0,55.0,55.0,17.0,34.0,25.0,10.0,10.0,9.0,8.0,10.0,2
15176,23.0,66.0,48.0,31.0,32.0,26.0,25.0,42.0,42.0,54.0,54.0,58.0,61.0,53.0,39.0,52.0,61.0,79.0,30.0,61.0,48.0,23.0,34.0,33.0,61.0,57.0,63.0,58.0,8.0,7.0,9.0,13.0,11.0,1
15177,54.0,38.0,56.0,40.0,65.0,50.0,39.0,43.0,62.0,83.0,80.0,79.0,40.0,70.0,53.0,70.0,65.0,58.0,42.0,58.0,25.0,55.0,47.0,46.0,42.0,30.0,26.0,27.0,8.0,11.0,10.0,15.0,13.0,3
15178,62.0,51.0,53.0,56.0,58.0,42.0,42.0,43.0,59.0,73.0,73.0,83.0,61.0,68.0,61.0,49.0,70.0,47.0,54.0,35.0,16.0,59.0,48.0,68.0,48.0,19.0,11.0,13.0,8.0,6.0,15.0,10.0,12.0,3
15179,18.0,18.0,26.0,16.0,14.0,20.0,18.0,19.0,21.0,38.0,34.0,32.0,54.0,36.0,20.0,53.0,21.0,75.0,17.0,28.0,17.0,11.0,19.0,20.0,27.0,8.0,17.0,17.0,62.0,60.0,58.0,57.0,61.0,0
15180,54.0,49.0,55.0,43.0,64.0,50.0,32.0,45.0,59.0,77.0,72.0,76.0,55.0,84.0,65.0,62.0,49.0,38.0,55.0,49.0,20.0,58.0,52.0,57.0,55.0,17.0,16.0,18.0,13.0,7.0,15.0,7.0,10.0,3
15181,40.0,51.0,63.0,36.0,61.0,57.0,53.0,60.0,61.0,66.0,65.0,60.0,56.0,72.0,42.0,59.0,73.0,58.0,40.0,40.0,45.0,48.0,61.0,40.0,60.0,62.0,58.0,54.0,6.0,15.0,11.0,13.0,6.0,2
15182,57.0,32.0,61.0,47.0,62.0,52.0,65.0,52.0,58.0,78.0,68.0,68.0,45.0,62.0,57.0,74.0,59.0,44.0,45.0,43.0,23.0,58.0,47.0,58.0,42.0,32.0,28.0,24.0,13.0,10.0,12.0,6.0,14.0,2
15183,70.0,33.0,45.0,51.0,57.0,44.0,56.0,45.0,58.0,50.0,66.0,85.0,67.0,74.0,60.0,58.0,81.0,63.0,50.0,42.0,31.0,70.0,63.0,52.0,52.0,48.0,35.0,34.0,14.0,7.0,16.0,7.0,9.0,3
15184,16.0,69.0,51.0,22.0,44.0,24.0,29.0,48.0,46.0,51.0,47.0,52.0,56.0,55.0,37.0,73.0,54.0,81.0,22.0,54.0,59.0,20.0,30.0,35.0,58.0,57.0,56.0,52.0,11.0,8.0,14.0,11.0,13.0,1
15185,55.0,50.0,59.0,43.0,57.0,42.0,49.0,57.0,58.0,66.0,63.0,62.0,52.0,61.0,42.0,64.0,68.0,59.0,48.0,60.0,50.0,45.0,60.0,44.0,55.0,67.0,64.0,57.0,11.0,8.0,7.0,6.0,10.0,2
15186,53.0,55.0,61.0,37.0,55.0,34.0,32.0,60.0,58.0,71.0,73.0,67.0,62.0,76.0,58.0,72.0,74.0,64.0,57.0,58.0,55.0,52.0,56.0,36.0,43.0,43.0,57.0,52.0,7.0,7.0,14.0,13.0,14.0,2
15187,27.0,63.0,46.0,30.0,28.0,28.0,29.0,36.0,44.0,47.0,53.0,42.0,53.0,34.0,50.0,64.0,66.0,83.0,29.0,50.0,56.0,29.0,37.0,31.0,51.0,54.0,62.0,58.0,10.0,10.0,5.0,11.0,10.0,1
15188,40.0,54.0,53.0,29.0,54.0,31.0,25.0,56.0,50.0,58.0,60.0,56.0,53.0,57.0,20.0,61.0,67.0,69.0,26.0,57.0,61.0,43.0,35.0,32.0,59.0,59.0,60.0,55.0,6.0,13.0,12.0,14.0,11.0,1
15189,64.0,51.0,58.0,40.0,59.0,33.0,30.0,53.0,62.0,76.0,77.0,77.0,48.0,81.0,61.0,64.0,50.0,32.0,59.0,34.0,15.0,59.0,51.0,65.0,61.0,22.0,16.0,11.0,10.0,10.0,9.0,8.0,13.0,3
15190,21.0,52.0,35.0,24.0,31.0,29.0,41.0,29.0,34.0,41.0,50.0,51.0,56.0,31.0,34.0,69.0,66.0,93.0,18.0,49.0,52.0,28.0,35.0,33.0,53.0,55.0,67.0,64.0,14.0,11.0,6.0,12.0,13.0,1
15191,54.0,48.0,64.0,27.0,58.0,40.0,35.0,66.0,60.0,53.0,56.0,52.0,53.0,63.0,48.0,55.0,56.0,57.0,57.0,52.0,55.0,52.0,57.0,36.0,41.0,28.0,63.0,48.0,15.0,9.0,14.0,12.0,6.0,2
15192,60.0,57.0,64.0,47.0,62.0,51.0,45.0,60.0,59.0,64.0,67.0,66.0,57.0,55.0,56.0,62.0,70.0,64.0,56.0,52.0,55.0,62.0,60.0,48.0,53.0,52.0,61.0,55.0,8.0,7.0,8.0,9.0,6.0,2
15193,8.0,13.0,29.0,10.0,10.0,14.0,14.0,22.0,12.0,30.0,30.0,32.0,53.0,32.0,23.0,60.0,28.0,63.0,10.0,25.0,15.0,7.0,42.0,12.0,49.0,8.0,14.0,12.0,57.0,61.0,57.0,60.0,61.0,0
15194,53.0,35.0,46.0,47.0,67.0,41.0,38.0,41.0,65.0,85.0,83.0,75.0,47.0,70.0,64.0,37.0,50.0,62.0,43.0,31.0,17.0,55.0,51.0,50.0,51.0,18.0,26.0,31.0,14.0,13.0,14.0,10.0,13.0,2
15195,61.0,53.0,53.0,51.0,60.0,48.0,29.0,46.0,58.0,64.0,70.0,68.0,60.0,71.0,55.0,79.0,60.0,66.0,50.0,31.0,31.0,61.0,56.0,54.0,59.0,36.0,13.0,18.0,11.0,6.0,12.0,14.0,14.0,3
15196,55.0,55.0,58.0,42.0,60.0,60.0,51.0,51.0,58.0,67.0,70.0,72.0,60.0,66.0,61.0,49.0,44.0,60.0,58.0,28.0,27.0,58.0,51.0,56.0,58.0,25.0,33.0,33.0,6.0,15.0,15.0,12.0,13.0,3
15197,37.0,66.0,62.0,35.0,42.0,38.0,32.0,61.0,47.0,55.0,55.0,60.0,61.0,75.0,45.0,70.0,59.0,59.0,38.0,59.0,59.0,29.0,47.0,44.0,48.0,57.0,63.0,49.0,6.0,10.0,13.0,12.0,13.0,1
15198,50.0,37.0,55.0,36.0,62.0,41.0,38.0,53.0,58.0,72.0,72.0,78.0,67.0,77.0,44.0,31.0,49.0,65.0,42.0,53.0,40.0,49.0,51.0,44.0,47.0,44.0,44.0,38.0,7.0,8.0,9.0,10.0,6.0,2
15199,60.0,57.0,56.0,61.0,55.0,43.0,34.0,43.0,60.0,74.0,77.0,51.0,56.0,54.0,58.0,65.0,50.0,66.0,54.0,62.0,12.0,54.0,51.0,63.0,52.0,18.0,15.0,23.0,10.0,9.0,6.0,7.0,8.0,3
15200,39.0,54.0,66.0,45.0,59.0,53.0,45.0,65.0,62.0,59.0,55.0,63.0,59.0,58.0,59.0,60.0,59.0,63.0,55.0,60.0,59.0,52.0,55.0,62.0,55.0,55.0,45.0,39.0,12.0,7.0,14.0,10.0,9.0,2
15201,25.0,62.0,44.0,24.0,28.0,26.0,27.0,34.0,40.0,59.0,53.0,37.0,46.0,57.0,37.0,71.0,70.0,74.0,20.0,61.0,58.0,24.0,34.0,41.0,53.0,57.0,62.0,60.0,8.0,15.0,13.0,13.0,7.0,1
15202,62.0,43.0,61.0,32.0,57.0,40.0,46.0,58.0,61.0,70.0,75.0,69.0,61.0,73.0,61.0,59.0,51.0,58.0,50.0,64.0,51.0,63.0,58.0,49.0,55.0,48.0,57.0,55.0,14.0,14.0,13.0,9.0,8.0,3
15203,39.0,58.0,61.0,38.0,57.0,53.0,33.0,58.0,57.0,68.0,68.0,56.0,62.0,69.0,60.0,60.0,75.0,60.0,56.0,61.0,57.0,54.0,61.0,40.0,58.0,59.0,59.0,62.0,6.0,14.0,9.0,14.0,13.0,2
15204,30.0,50.0,54.0,26.0,58.0,46.0,26.0,46.0,60.0,70.0,74.0,62.0,52.0,67.0,36.0,64.0,58.0,67.0,29.0,58.0,52.0,47.0,43.0,36.0,52.0,54.0,63.0,59.0,10.0,16.0,6.0,16.0,16.0,1
15205,26.0,42.0,55.0,29.0,54.0,55.0,30.0,44.0,52.0,78.0,75.0,65.0,57.0,80.0,33.0,57.0,63.0,61.0,26.0,56.0,50.0,42.0,32.0,39.0,50.0,52.0,59.0,60.0,8.0,6.0,13.0,12.0,12.0,1
15206,62.0,57.0,57.0,44.0,52.0,41.0,55.0,41.0,54.0,64.0,72.0,59.0,52.0,63.0,58.0,62.0,55.0,60.0,59.0,32.0,16.0,63.0,52.0,64.0,52.0,17.0,19.0,19.0,11.0,8.0,9.0,9.0,9.0,3
15207,41.0,38.0,60.0,33.0,55.0,47.0,25.0,54.0,58.0,69.0,72.0,65.0,55.0,77.0,44.0,61.0,67.0,59.0,49.0,71.0,58.0,53.0,52.0,33.0,55.0,58.0,60.0,59.0,7.0,6.0,11.0,11.0,13.0,1
15208,59.0,52.0,41.0,54.0,60.0,42.0,33.0,36.0,58.0,78.0,79.0,74.0,47.0,60.0,61.0,65.0,61.0,73.0,49.0,30.0,14.0,58.0,41.0,62.0,44.0,20.0,25.0,14.0,15.0,8.0,13.0,10.0,15.0,3
15209,27.0,41.0,52.0,20.0,46.0,34.0,27.0,42.0,49.0,81.0,79.0,76.0,57.0,70.0,29.0,63.0,67.0,60.0,25.0,58.0,58.0,46.0,31.0,38.0,44.0,54.0,65.0,55.0,13.0,9.0,8.0,10.0,5.0,1
15210,35.0,54.0,53.0,33.0,62.0,54.0,42.0,42.0,59.0,58.0,60.0,66.0,62.0,43.0,30.0,48.0,64.0,65.0,29.0,58.0,58.0,52.0,45.0,43.0,54.0,45.0,67.0,62.0,11.0,9.0,9.0,7.0,6.0,1
15211,57.0,45.0,57.0,59.0,61.0,57.0,50.0,53.0,57.0,88.0,85.0,72.0,38.0,64.0,59.0,53.0,52.0,53.0,52.0,48.0,19.0,56.0,55.0,60.0,52.0,28.0,29.0,30.0,7.0,8.0,7.0,13.0,12.0,3
15212,57.0,55.0,54.0,52.0,58.0,51.0,34.0,43.0,57.0,87.0,88.0,73.0,53.0,68.0,53.0,73.0,58.0,73.0,53.0,57.0,18.0,53.0,43.0,61.0,51.0,12.0,19.0,13.0,7.0,7.0,13.0,10.0,13.0,3
15213,23.0,62.0,33.0,23.0,18.0,22.0,23.0,28.0,32.0,58.0,61.0,36.0,53.0,63.0,37.0,81.0,70.0,67.0,18.0,65.0,54.0,25.0,29.0,41.0,53.0,57.0,64.0,60.0,10.0,9.0,10.0,15.0,15.0,1
15214,36.0,61.0,74.0,45.0,61.0,42.0,49.0,71.0,56.0,69.0,65.0,55.0,55.0,63.0,62.0,57.0,56.0,53.0,47.0,61.0,49.0,57.0,51.0,53.0,53.0,56.0,54.0,62.0,7.0,14.0,14.0,15.0,7.0,2
15215,38.0,64.0,72.0,46.0,61.0,56.0,49.0,61.0,52.0,56.0,60.0,59.0,63.0,62.0,63.0,65.0,48.0,52.0,48.0,64.0,49.0,56.0,58.0,63.0,60.0,60.0,58.0,63.0,9.0,12.0,5.0,6.0,12.0,1
15216,15.0,14.0,26.0,12.0,13.0,11.0,11.0,23.0,22.0,52.0,54.0,55.0,45.0,28.0,25.0,58.0,15.0,70.0,16.0,37.0,10.0,16.0,33.0,21.0,54.0,28.0,14.0,11.0,66.0,58.0,58.0,58.0,60.0,0
15217,57.0,42.0,47.0,53.0,63.0,43.0,35.0,44.0,57.0,86.0,86.0,84.0,52.0,82.0,63.0,66.0,61.0,42.0,47.0,38.0,18.0,58.0,46.0,51.0,49.0,23.0,27.0,25.0,8.0,8.0,13.0,12.0,9.0,3
15218,24.0,60.0,39.0,29.0,20.0,23.0,27.0,26.0,50.0,63.0,66.0,31.0,49.0,49.0,44.0,74.0,64.0,77.0,22.0,54.0,52.0,34.0,33.0,38.0,47.0,59.0,60.0,59.0,9.0,12.0,16.0,12.0,11.0,1
15219,56.0,38.0,65.0,51.0,69.0,56.0,56.0,44.0,65.0,68.0,55.0,56.0,41.0,71.0,61.0,40.0,31.0,52.0,45.0,31.0,22.0,55.0,56.0,50.0,52.0,29.0,31.0,35.0,12.0,6.0,13.0,12.0,6.0,3
15220,55.0,44.0,63.0,44.0,56.0,64.0,57.0,60.0,59.0,66.0,60.0,77.0,57.0,78.0,60.0,53.0,71.0,59.0,61.0,60.0,53.0,54.0,55.0,46.0,64.0,51.0,58.0,54.0,14.0,14.0,11.0,8.0,6.0,2
15221,62.0,48.0,47.0,47.0,68.0,57.0,39.0,33.0,63.0,56.0,72.0,68.0,51.0,51.0,63.0,41.0,55.0,65.0,57.0,32.0,17.0,58.0,47.0,55.0,48.0,29.0,25.0,24.0,13.0,16.0,13.0,16.0,13.0,3
15222,58.0,59.0,53.0,45.0,51.0,43.0,33.0,45.0,54.0,72.0,75.0,71.0,50.0,43.0,62.0,67.0,57.0,70.0,42.0,66.0,19.0,63.0,45.0,48.0,47.0,17.0,22.0,20.0,13.0,9.0,11.0,6.0,13.0,3
15223,58.0,47.0,57.0,55.0,59.0,57.0,42.0,58.0,60.0,73.0,73.0,69.0,46.0,80.0,64.0,52.0,57.0,62.0,45.0,37.0,28.0,56.0,49.0,62.0,58.0,35.0,35.0,31.0,5.0,9.0,15.0,8.0,15.0,2
15224,61.0,56.0,69.0,35.0,57.0,39.0,37.0,62.0,60.0,71.0,72.0,69.0,58.0,52.0,62.0,65.0,53.0,76.0,59.0,62.0,51.0,32.0,60.0,49.0,57.0,56.0,63.0,55.0,8.0,16.0,15.0,10.0,14.0,2
15225,40.0,58.0,47.0,27.0,41.0,37.0,23.0,37.0,46.0,76.0,71.0,67.0,50.0,58.0,48.0,67.0,68.0,77.0,35.0,57.0,59.0,29.0,24.0,37.0,52.0,50.0,64.0,61.0,7.0,9.0,9.0,10.0,7.0,1
15226,49.0,44.0,56.0,35.0,66.0,55.0,45.0,58.0,63.0,81.0,79.0,72.0,43.0,64.0,58.0,78.0,71.0,59.0,55.0,65.0,51.0,53.0,55.0,46.0,58.0,55.0,61.0,57.0,8.0,11.0,10.0,7.0,8.0,1
15227,22.0,62.0,53.0,25.0,33.0,25.0,22.0,32.0,47.0,62.0,60.0,42.0,56.0,43.0,39.0,70.0,60.0,79.0,20.0,46.0,53.0,29.0,32.0,30.0,52.0,58.0,62.0,54.0,14.0,12.0,11.0,15.0,12.0,1
15228,26.0,49.0,40.0,27.0,55.0,33.0,30.0,37.0,62.0,71.0,55.0,70.0,58.0,60.0,30.0,63.0,63.0,58.0,29.0,65.0,62.0,35.0,31.0,37.0,52.0,59.0,61.0,60.0,8.0,16.0,7.0,7.0,14.0,1
15229,42.0,45.0,59.0,44.0,59.0,60.0,44.0,46.0,57.0,75.0,67.0,79.0,57.0,78.0,69.0,62.0,57.0,45.0,59.0,62.0,56.0,52.0,55.0,38.0,49.0,58.0,57.0,56.0,6.0,15.0,7.0,8.0,14.0,1
15230,60.0,51.0,61.0,53.0,61.0,61.0,66.0,58.0,60.0,58.0,60.0,64.0,60.0,68.0,62.0,70.0,61.0,44.0,61.0,51.0,54.0,49.0,65.0,53.0,53.0,28.0,48.0,48.0,9.0,8.0,8.0,8.0,7.0,2
15231,13.0,15.0,23.0,16.0,16.0,20.0,11.0,25.0,18.0,43.0,44.0,36.0,53.0,68.0,24.0,56.0,32.0,47.0,12.0,22.0,24.0,17.0,48.0,19.0,41.0,17.0,18.0,15.0,59.0,60.0,57.0,60.0,62.0,0
15232,12.0,14.0,28.0,10.0,11.0,20.0,15.0,30.0,18.0,40.0,45.0,42.0,57.0,39.0,34.0,53.0,28.0,41.0,16.0,21.0,14.0,5.0,36.0,21.0,22.0,11.0,10.0,10.0,63.0,55.0,55.0,58.0,60.0,0
